"0.800597","0.199403",1
"1.000000","0.000000",26
"0.011786","0.988214",24
"0.000036","0.999964",21
"0.999999","0.000001",23
"0.999960","0.000040",24
"0.000000","1.000000",24
"1.000000","0.000000",27
"0.999993","0.000007",23
"0.000851","0.999149",22
"0.975814","0.024186",26
"1.000000","0.000000",26
"1.000000","0.000000",25
"0.066114","0.933886",22
"0.126980","0.873020",25
"0.000000","1.000000",24
"0.000002","0.999998",24
"0.000000","1.000000",27
"0.999224","0.000776",26
"0.153835","0.846165",24
"1.000000","0.000000",22
"1.000000","0.000000",22
"0.997662","0.002338",14
"0.000957","0.999043",26
"0.521332","0.478668",28
"0.996354","0.003646",24
"0.001276","0.998724",26
"0.993942","0.006058",22
"0.019040","0.980960",23
"1.000000","0.000000",23
"1.000000","0.000000",22
"0.992474","0.007526",24
"1.000000","0.000000",18
"1.000000","0.000000",19
"0.154457","0.845543",24
"1.000000","0.000000",26
"0.603160","0.396840",24
"1.000000","0.000000",23
"0.987520","0.012480",22
"1.000000","0.000000",25
"1.000000","0.000000",25
"0.999996","0.000004",22
"0.006611","0.993389",24
"1.000000","0.000000",28
"0.998237","0.001763",25
"1.000000","0.000000",23
"1.000000","0.000000",24
"1.000000","0.000000",18
"1.000000","0.000000",18
"0.999997","0.000003",23
"0.664292","0.335708",21
"1.000000","0.000000",18
"1.000000","0.000000",18
"1.000000","0.000000",18
"0.013100","0.986900",22
"0.982096","0.017904",24
"1.000000","0.000000",18
"1.000000","0.000000",18
"0.000041","0.999959",18
"1.000000","0.000000",18
"1.000000","0.000000",18
"1.000000","0.000000",20
"1.000000","0.000000",18
"1.000000","0.000000",6
"0.462010","0.537990",11
"0.052315","0.947685",14
"0.999983","0.000017",11
"0.017680","0.982320",20
"0.000000","1.000000",22
"1.000000","0.000000",10
"0.101151","0.898849",6
"0.001619","0.998381",19
"0.001329","0.998671",14
"0.945793","0.054207",8
"1.000000","0.000000",16
"1.000000","0.000000",20
"0.020459","0.979541",9
"0.999977","0.000023",6
"0.837136","0.162864",7
"0.998774","0.001226",26
"0.075711","0.924289",23
"1.000000","0.000000",20
"0.999995","0.000005",21
"1.000000","0.000000",10
"0.999959","0.000041",19
"0.968645","0.031355",13
"0.000692","0.999308",25
"0.999665","0.000335",14
"0.000037","0.999963",23
"1.000000","0.000000",12
"1.000000","0.000000",7
"0.000000","1.000000",15
"0.999526","0.000474",13
"1.000000","0.000000",12
"0.998792","0.001208",12
"0.000018","0.999982",8
"0.836564","0.163436",8
"0.000001","0.999999",10
"0.999772","0.000228",15
"0.921339","0.078661",9
"0.000081","0.999919",18
"0.000008","0.999992",17
"0.804661","0.195339",21
"0.971868","0.028132",13
