"0.800597","0.199403",1
"0.000137","0.999863",24
"0.509561","0.490439",3
"1.000000","0.000000",13
"0.492815","0.507185",5
"0.979250","0.020750",8
"1.000000","0.000000",6
"0.000338","0.999662",7
"0.998846","0.001154",8
"0.970225","0.029775",6
"0.999962","0.000038",6
"0.929313","0.070687",8
"0.997854","0.002146",13
"0.012008","0.987992",16
"0.000900","0.999100",7
"1.000000","0.000000",7
"0.000127","0.999872",16
"0.587819","0.412181",1
"0.000012","0.999988",9
"0.000438","0.999562",13
"0.304459","0.695541",18
"0.903835","0.096165",2
"0.000000","1.000000",18
"0.000004","0.999996",7
"1.000000","0.000000",5
"1.000000","0.000000",17
"0.000000","1.000000",20
"0.000000","1.000000",16
"0.999655","0.000345",6
"0.983463","0.016537",22
"0.445043","0.554957",10
"0.000009","0.999991",11
"0.001704","0.998296",11
"1.000000","0.000000",10
"0.528476","0.471524",2
"1.000000","0.000000",7
"0.824321","0.175679",5
"0.972297","0.027703",8
"0.518401","0.481599",2
"0.656327","0.343673",8
"0.997680","0.002321",7
"0.000064","0.999936",19
"0.031314","0.968686",22
"0.998759","0.001241",9
"0.159850","0.840150",3
"1.000000","0.000000",7
"0.013658","0.986342",12
"1.000000","0.000000",6
"0.000003","0.999997",5
"1.000000","0.000000",9
"0.000027","0.999973",9
"0.000483","0.999517",7
"0.997191","0.002809",21
"0.991091","0.008909",12
"1.000000","0.000000",11
"0.000000","1.000000",9
"0.000250","0.999750",9
"0.009270","0.990730",12
"0.999994","0.000006",19
"0.999989","0.000011",7
"0.999702","0.000298",8
"0.999998","0.000002",5
"0.529363","0.470637",18
"0.004419","0.995581",4
"0.000000","1.000000",4
"0.999864","0.000136",4
"0.999923","0.000077",11
"1.000000","0.000000",16
"0.995676","0.004324",9
"0.881448","0.118552",5
"0.999276","0.000725",15
"0.702632","0.297368",9
"0.002343","0.997657",11
"0.741445","0.258555",17
"0.998378","0.001622",5
"0.029381","0.970619",9
"0.901896","0.098104",16
"0.995242","0.004758",13
"0.000003","0.999997",5
"0.000245","0.999755",7
"1.000000","0.000000",4
"0.000000","1.000000",31
"0.003492","0.996508",9
"0.799028","0.200972",13
"0.961257","0.038743",17
"1.000000","0.000000",23
"1.000000","0.000000",30
"0.587819","0.412181",1
"0.784921","0.215079",11
"0.550761","0.449239",4
"0.984439","0.015561",6
"1.000000","0.000000",10
"0.518401","0.481599",2
"0.999999","0.000001",6
"1.000000","0.000000",3
"0.003069","0.996931",4
"0.000000","1.000000",20
"0.004979","0.995021",15
"0.438814","0.561186",29
"1.000000","0.000000",10
"1.000000","0.000000",5
"0.647569","0.352431",16
"1.000000","0.000000",14
"0.999846","0.000154",9
"1.000000","0.000000",10
"0.999999","0.000001",23
"0.000104","0.999896",8
"0.999996","0.000004",9
"0.035578","0.964422",3
"0.000001","0.999999",20
"0.997634","0.002366",8
"0.006904","0.993096",3
"0.000000","1.000000",13
"0.010993","0.989007",4
"0.998581","0.001419",8
"0.000000","1.000000",25
"1.000000","0.000000",4
"0.000900","0.999100",7
"0.015818","0.984182",7
"0.999986","0.000014",5
"0.000005","0.999995",13
"0.999993","0.000007",24
"1.000000","0.000000",9
"0.999999","0.000001",8
"0.026770","0.973230",15
"0.000000","1.000000",10
"0.999481","0.000518",16
"0.137907","0.862093",28
"0.999977","0.000022",10
"0.000017","0.999983",17
"0.999753","0.000247",5
"0.000000","1.000000",6
"0.157716","0.842284",27
"1.000000","0.000000",26
"1.000000","0.000000",13
"1.000000","0.000000",5
"1.000000","0.000000",8
"1.000000","0.000000",24
"0.000000","1.000000",19
"0.000109","0.999891",13
"0.832049","0.167951",4
"1.000000","0.000000",4
"0.246026","0.753974",4
"0.000900","0.999100",7
"0.999899","0.000101",6
"1.000000","0.000000",9
"0.000115","0.999885",7
"0.000029","0.999971",3
"0.534420","0.465580",9
"1.000000","0.000000",20
"0.002543","0.997457",11
"0.000001","0.999999",23
"0.017769","0.982231",3
"1.000000","0.000000",25
"0.997071","0.002929",8
"1.000000","0.000000",25
"0.999849","0.000151",5
"0.225662","0.774338",10
"1.000000","0.000000",12
"0.991945","0.008055",3
"0.006124","0.993876",18
"0.000900","0.999100",7
"0.999983","0.000017",17
"0.199609","0.800391",11
"0.208827","0.791173",13
"1.000000","0.000000",10
"0.999712","0.000288",18
"0.000340","0.999660",16
"0.000000","1.000000",4
"1.000000","0.000000",10
"0.000000","1.000000",7
"0.159850","0.840150",3
"1.000000","0.000000",11
"1.000000","0.000000",27
"0.997270","0.002730",11
"0.997365","0.002635",5
"1.000000","0.000000",12
"0.997270","0.002730",11
"0.999999","0.000001",8
"0.991363","0.008637",12
"0.999986","0.000014",23
"0.192999","0.807001",16
"1.000000","0.000000",7
"1.000000","0.000000",8
"0.999997","0.000003",16
"0.802971","0.197029",10
"0.999987","0.000013",11
"0.999724","0.000276",14
"0.999999","0.000001",8
"0.000054","0.999946",21
"0.999109","0.000891",11
"0.999991","0.000009",7
"0.999989","0.000011",15
"0.978048","0.021952",12
"0.716426","0.283574",24
"0.159850","0.840150",3
"0.955879","0.044121",24
"0.996626","0.003374",8
"0.000001","0.999999",7
"0.999310","0.000690",19
"1.000000","0.000000",9
"0.998727","0.001273",2
"0.000000","1.000000",16
"0.998947","0.001053",26
"0.000000","1.000000",8
"0.988134","0.011866",17
"0.312431","0.687569",4
"0.143690","0.856310",10
"1.000000","0.000000",7
"0.000000","1.000000",14
"0.891627","0.108373",9
"0.000030","0.999970",23
"0.999060","0.000940",12
"0.594959","0.405041",8
"0.000000","1.000000",7
"0.000000","1.000000",10
"0.000007","0.999993",12
"0.998186","0.001814",15
"0.999998","0.000002",14
"0.821832","0.178168",8
"0.000084","0.999916",6
"1.000000","0.000000",10
"0.999994","0.000006",4
"0.000023","0.999977",13
"0.000000","1.000000",4
"0.996029","0.003971",8
"1.000000","0.000000",14
"0.000000","1.000000",8
"0.000001","0.999999",21
"0.136287","0.863713",14
"0.000016","0.999984",20
"0.040964","0.959036",15
"0.518401","0.481599",2
"0.999789","0.000211",15
"0.000013","0.999987",10
"0.000100","0.999900",25
"0.999810","0.000190",23
"0.996426","0.003574",14
"0.002049","0.997951",26
"0.997363","0.002637",6
"0.999998","0.000002",26
"0.999798","0.000202",22
"1.000000","0.000000",12
"0.000900","0.999100",7
"0.999919","0.000081",11
"1.000000","0.000000",8
"0.999725","0.000275",8
"0.999872","0.000128",10
"0.940386","0.059614",11
"1.000000","0.000000",5
"1.000000","0.000000",5
"0.008025","0.991975",6
"1.000000","0.000000",19
"0.000000","1.000000",12
"0.874554","0.125446",8
"1.000000","0.000000",33
"0.982855","0.017144",19
"0.999934","0.000066",23
"0.035578","0.964422",3
"1.000000","0.000000",9
"0.997435","0.002565",9
"0.000000","1.000000",12
"0.999997","0.000003",16
"1.000000","0.000000",18
"0.999992","0.000007",15
"0.983840","0.016160",13
"1.000000","0.000000",10
"0.001991","0.998009",12
"1.000000","0.000000",11
"1.000000","0.000000",6
"0.825652","0.174348",10
"1.000000","0.000000",24
"0.402466","0.597534",9
"1.000000","0.000000",17
"0.024676","0.975324",10
"0.999987","0.000013",12
"0.988823","0.011177",2
"0.131846","0.868154",16
"0.000012","0.999988",9
"0.518401","0.481599",2
"0.000000","1.000000",17
"1.000000","0.000000",10
"0.004086","0.995914",7
