"0.800597","0.199403",1
"0.680813","0.319187",21
"0.000093","0.999907",20
"0.001509","0.998491",30
"0.987026","0.012974",7
"1.000000","0.000000",9
"0.000000","1.000000",20
"0.999981","0.000019",22
"0.007247","0.992753",25
"0.999969","0.000031",22
"0.776213","0.223787",23
"0.000000","1.000000",14
"0.441314","0.558686",25
"0.100144","0.899856",28
"0.999323","0.000677",25
"0.899624","0.100376",27
"0.946827","0.053173",22
"0.999938","0.000062",5
"0.159850","0.840150",3
"1.000000","0.000000",12
"0.000000","1.000000",8
"0.998750","0.001250",25
"0.518401","0.481599",2
"0.013096","0.986904",25
"0.110573","0.889427",29
"0.000081","0.999919",27
"0.000000","1.000000",23
"0.000028","0.999972",28
"0.999938","0.000062",10
"0.894905","0.105095",20
"0.012327","0.987673",18
"0.011712","0.988288",20
"0.966320","0.033680",24
"0.999801","0.000199",24
"1.000000","0.000000",9
"0.999402","0.000598",24
"0.000000","1.000000",17
"0.989584","0.010416",14
"0.000000","1.000000",15
"1.000000","0.000000",19
"0.020536","0.979464",18
"0.999948","0.000052",10
"0.998971","0.001029",17
"0.000000","1.000000",21
"0.999908","0.000092",25
"1.000000","0.000000",19
"0.033574","0.966426",28
"1.000000","0.000000",24
"0.998119","0.001881",22
"1.000000","0.000000",23
"1.000000","0.000000",24
"1.000000","0.000000",24
"0.000012","0.999988",15
"0.000000","1.000000",23
"0.999870","0.000130",11
"0.761244","0.238757",25
"0.999499","0.000501",9
"0.999319","0.000681",23
"1.000000","0.000000",27
"0.966305","0.033695",3
"0.969115","0.030885",23
"0.999984","0.000016",25
"0.995084","0.004916",28
"0.038456","0.961544",7
"1.000000","0.000000",27
"1.000000","0.000000",27
"0.999997","0.000003",23
"0.999776","0.000224",22
"1.000000","0.000000",25
"1.000000","0.000000",24
"0.999837","0.000163",25
"1.000000","0.000000",28
"0.996194","0.003806",22
"1.000000","0.000000",20
"1.000000","0.000000",22
"1.000000","0.000000",25
"0.999999","0.000001",24
"1.000000","0.000000",23
"0.000001","0.999999",26
"0.000002","0.999998",20
"0.002320","0.997680",22
"0.000000","1.000000",20
"0.999997","0.000003",24
"0.999995","0.000005",28
"0.000141","0.999859",26
"0.999258","0.000741",24
"1.000000","0.000000",25
"0.000017","0.999983",27
"0.971833","0.028167",27
"0.000740","0.999260",12
"1.000000","0.000000",23
"0.998855","0.001145",25
"0.007679","0.992321",10
"1.000000","0.000000",19
"0.008403","0.991597",18
"0.996723","0.003277",21
"0.928845","0.071155",22
"0.006041","0.993959",26
"1.000000","0.000000",23
"0.999983","0.000017",23
"0.999906","0.000094",18
"0.991635","0.008365",19
"1.000000","0.000000",17
"1.000000","0.000000",21
"0.024908","0.975092",26
"0.039922","0.960078",23
"0.988878","0.011122",19
"0.999419","0.000581",21
"0.113204","0.886796",5
"0.998837","0.001163",13
"0.000441","0.999559",11
"0.000000","1.000000",9
"0.000002","0.999998",16
"1.000000","0.000000",20
"0.995922","0.004078",26
"0.999999","0.000001",21
"0.885862","0.114138",26
"0.017384","0.982616",26
"0.045145","0.954855",15
"0.002123","0.997877",24
"0.003470","0.996530",4
"0.055595","0.944405",25
"0.999578","0.000422",14
"0.842240","0.157760",23
"0.040576","0.959424",13
"0.999461","0.000539",27
"0.999972","0.000028",27
"0.020990","0.979010",25
"0.999876","0.000124",25
"0.999969","0.000031",2
"0.630164","0.369836",21
"1.000000","0.000000",23
"0.003887","0.996113",22
"0.000000","1.000000",24
"0.682407","0.317593",26
"0.999999","0.000001",22
"0.001404","0.998596",23
"0.630324","0.369676",28
"0.000002","0.999997",29
"0.075243","0.924757",21
"0.999999","0.000001",23
"0.999972","0.000028",26
"0.999995","0.000005",24
"0.000002","0.999998",24
"1.000000","0.000000",27
"0.917937","0.082063",23
"0.996401","0.003599",24
"0.886224","0.113776",22
"0.000004","0.999996",23
"0.000000","1.000000",24
"0.969272","0.030728",21
"0.275705","0.724295",23
"0.997386","0.002614",29
