"0.800597","0.199403",1
"0.075017","0.924983",24
"0.998047","0.001953",9
"0.000000","1.000000",24
"0.000000","1.000000",18
"0.916963","0.083037",19
"1.000000","0.000000",13
"1.000000","0.000000",12
"0.930233","0.069767",18
"1.000000","0.000000",33
"0.999179","0.000821",12
"1.000000","0.000000",19
"0.180068","0.819932",8
"1.000000","0.000000",22
"1.000000","0.000000",14
"0.999681","0.000320",20
"0.000028","0.999972",11
"0.000000","1.000000",12
"0.002212","0.997788",20
"0.999976","0.000024",21
"1.000000","0.000000",23
"0.114924","0.885076",6
"1.000000","0.000000",27
"0.000001","0.999999",23
"0.000000","1.000000",11
"0.000597","0.999403",13
"0.000022","0.999978",20
"0.994761","0.005239",25
"0.406998","0.593002",25
"0.000000","1.000000",19
"0.004718","0.995282",18
"0.999465","0.000535",21
"0.998549","0.001451",12
"0.999990","0.000010",7
"0.000615","0.999385",27
"0.779060","0.220940",11
"0.000003","0.999997",19
"0.681215","0.318785",20
"0.002777","0.997223",21
"0.022586","0.977414",24
"0.000000","1.000000",8
"0.206328","0.793672",21
"1.000000","0.000000",21
"0.000004","0.999996",27
"1.000000","0.000000",18
"1.000000","0.000000",26
"0.000001","0.999999",25
"0.113204","0.886796",5
"0.000000","1.000000",24
"0.000000","1.000000",24
"1.000000","0.000000",16
"0.999998","0.000002",14
"1.000000","0.000000",12
"0.002359","0.997641",7
"0.999995","0.000005",17
"0.000000","1.000000",23
"1.000000","0.000000",15
"0.906739","0.093261",26
"0.000142","0.999858",17
"0.273451","0.726549",6
"0.000049","0.999951",5
"0.000000","1.000000",23
"0.000002","0.999998",17
"0.000521","0.999479",20
"1.000000","0.000000",16
"0.000795","0.999205",18
"0.000351","0.999649",5
"0.000130","0.999870",14
"0.000000","1.000000",18
"0.000002","0.999998",20
"0.000868","0.999132",24
"0.000000","1.000000",23
"0.000000","1.000000",22
"0.000009","0.999991",20
"0.958577","0.041423",14
"0.000075","0.999925",24
"0.000129","0.999871",22
"0.000000","1.000000",7
"0.999542","0.000458",20
"0.000113","0.999887",20
"0.000000","1.000000",5
"0.847104","0.152896",24
"0.208763","0.791237",25
"0.000335","0.999665",20
"0.001162","0.998838",19
"1.000000","0.000000",23
"0.000000","1.000000",17
"0.000001","1.000000",9
"0.016253","0.983747",20
"1.000000","0.000000",21
"0.001842","0.998158",29
"0.000000","1.000000",22
"0.027640","0.972360",28
"0.706268","0.293732",10
"0.999917","0.000083",28
"0.000000","1.000000",10
"0.045221","0.954779",5
"0.046756","0.953244",26
"0.000174","0.999826",16
"0.999485","0.000515",22
"0.994999","0.005001",23
"0.428062","0.571938",4
"0.000000","1.000000",28
"0.999998","0.000002",23
"0.174010","0.825990",29
"0.513739","0.486261",19
"0.000000","1.000000",18
"1.000000","0.000000",21
"0.107767","0.892233",32
"1.000000","0.000000",29
"0.000000","1.000000",11
"0.999884","0.000116",24
"1.000000","0.000000",11
"0.999724","0.000276",23
