"0.800597","0.199403",1
"0.999987","0.000013",12
"0.243527","0.756473",22
"0.999915","0.000085",24
"0.000000","1.000000",17
"0.999990","0.000010",20
"0.999997","0.000003",21
"0.998371","0.001629",20
"0.002973","0.997027",21
"0.995029","0.004971",20
"0.999919","0.000081",20
"0.999203","0.000797",22
"0.999992","0.000009",22
"0.999969","0.000031",20
"0.949915","0.050085",19
"0.978490","0.021510",21
"0.938645","0.061355",19
"1.000000","0.000000",20
"0.977866","0.022134",16
"0.045267","0.954733",20
"0.000043","0.999957",24
"0.010828","0.989172",21
"1.000000","0.000000",20
"0.000002","0.999998",24
"0.912294","0.087706",19
"0.587090","0.412910",20
"0.001064","0.998936",22
"0.436116","0.563884",22
"0.997962","0.002038",23
"0.999838","0.000162",20
"0.942100","0.057900",25
"0.000000","1.000000",24
"0.006267","0.993733",23
"0.997469","0.002531",24
"0.812276","0.187724",22
"0.001791","0.998209",16
"0.999435","0.000565",22
"0.999961","0.000039",24
"0.028896","0.971104",19
"0.000000","1.000000",14
"1.000000","0.000000",20
"0.001126","0.998874",24
"0.999628","0.000372",20
"0.401802","0.598198",22
"1.000000","0.000000",20
"0.019744","0.980256",18
"0.996215","0.003785",24
"0.000044","0.999956",24
"1.000000","0.000000",11
"0.645132","0.354868",21
"0.473135","0.526865",24
"0.247929","0.752071",19
"0.247929","0.752071",19
"0.994973","0.005027",17
"0.001369","0.998631",18
"1.000000","0.000000",25
"0.926097","0.073903",18
"0.000000","1.000000",12
"0.200282","0.799717",20
"0.214324","0.785676",24
"0.143488","0.856512",26
"1.000000","0.000000",23
"0.999991","0.000009",19
"0.999196","0.000804",27
"0.995316","0.004684",27
"0.998169","0.001831",28
"0.999987","0.000013",31
"0.681696","0.318304",27
"0.598747","0.401253",27
"0.434582","0.565418",23
"0.994866","0.005134",23
"0.046413","0.953587",23
"1.000000","0.000000",24
"0.082420","0.917580",22
"0.988593","0.011407",29
"0.000133","0.999867",23
"0.999995","0.000004",25
"1.000000","0.000000",24
"0.179797","0.820203",21
"0.975747","0.024253",21
"0.978785","0.021215",24
"0.000001","0.999999",16
"0.001270","0.998730",11
"0.911203","0.088797",20
"0.137214","0.862786",27
"0.980639","0.019361",18
"0.990607","0.009393",24
"0.113211","0.886789",11
"0.000000","1.000000",16
"0.999861","0.000139",10
"0.000004","0.999996",10
"1.000000","0.000000",9
"0.948797","0.051203",18
"1.000000","0.000000",18
"0.999982","0.000018",11
"0.930385","0.069615",15
"0.999965","0.000035",8
"0.033189","0.966811",13
"1.000000","0.000000",18
"0.999541","0.000459",24
"0.000000","1.000000",15
"0.000143","0.999857",10
"0.998061","0.001939",11
"0.000102","0.999898",11
"0.928915","0.071085",18
"0.983162","0.016838",13
"0.998957","0.001043",25
"0.976347","0.023653",28
"0.000314","0.999686",27
"0.999997","0.000003",29
